display_name,normalized_name,aftership_slug,seventeen_track_key,country_iso,url
Star Track Courier,star track courier,star-track-courier,,,
Star Track Express,star track express,star-track-express,,,
Star-Wish,star wish,,190476,CN,http://www.star-wish.cn/
Starex,starex,,101046,AZ,https://starex.az
Starex Logistic,starex logistic,,100635,IN,https://www.starexlogistic.com/
STARKEN,starken,starken,100246,CL,https://www.starken.cl/
Starlink Latin,starlink latin,,191730,HK,https://www.starlinklatin.com/
Starlinks,starlinks,,101360,SA,https://www.starlinks-me.com/
Starlinks Global,starlinks global,starlinks,100998,GB,https://starlinks-global.com/
StarTrack,startrack,star-track,100335,AU,http://startrack.com.au/
STARTRANS,startrans,,192070,CN,http://www.startrans.team/
Stat Overnight,stat overnight,statovernight,,,
STAT Overnight Delivery,stat overnight delivery,,100818,US,https://statovernight.com/
Steadfast,steadfast,,101347,BD,https://steadfast.com.bd/
Stellar,stellar,,191242,CN,http://erp.xjiexpress.com/
STEP FORWARD FREIGHT SERVICE CO LTD,step forward freight service co ltd,stepforwardfs,,,
Sterling Global Aviation Logistics,sterling global aviation logistics,,100576,US,https://sterling.quick.aero/
STG,stg,,101416,US,https://www.frontlinefreightinc-tracking.com/
STGJ,stgj,,191689,CN,https://www.sutaiexpress.com/
STGYL,stgyl,,191959,CN,http://www.shuntaoexpress.com/
STIL,stil,,191544,CN,http://www.stilexpress.net/
STO Express,sto express,sto,190324,CN,http://www.sto.cn/
STO Global,sto global,,190316,CN,http://www.stosolution.com/
STONE3PL,stone3pl,stone3pl,190605,CN,https://www.stone3pl.com/
Stop Start Transport Ltd,stop start transport ltd,stop-start-api,,,
Straightship,straightship,,100262,CA,https://straightship.com/
StreamTech,streamtech,stream,,,
STS,sts,,191206,US,https://www.summitspeed.com/
SUCHEN LOGISTICS,suchen logistics,,191779,CN,http://www.isc-group.com.cn/
Sudan Post,sudan post,,19201,SD,http://sudapost.sd/
SuE,sue,,190816,CN,http://www.gsmbest.club/
Sufengkuaidi,sufengkuaidi,,191705,CN,http://www.dubaisf.cn/
SUGOUEX,sugouex,,190756,CN,http://www.sugouex.com/
suhu supply chain,suhu supply chain,,191030,CN,http://www.suhusupplychain.com/
SUHUI,suhui,,191783,CN,http://szshgj56.com/
SUMTOM,sumtom,,190171,CN,http://www.sumtom.cn/
Sundarban Courier,sundarban courier,,101201,US,https://www.sundarbancourierltd.com/
Sunlinkgo,sunlinkgo,,191866,CN,https://www.sunlinkexpress.com/
Sunnyway,sunnyway,,190363,CN,http://www.isunnyway.com/
Sunson,sunson,,190632,CN,http://www.sunsonexpress.com/
Sunya,sunya,,191403,CN,https://www.sunyaholding.com/
SUNYOU,sunyou,,190072,CN,http://www.sypost.com/
Sunyou Post,sunyou post,sypost,,,
SUOCANG,suocang,,191747,CN,http://suoexpress.com/
Supcourier,supcourier,,191270,HK,https://www.supcourier.com/
Super Pac Line,super pac line,superpackline,,,
Super Pack Line,super pack line,,190823,CN,http://home.57track.com/
Super Parcel,super parcel,,100479,NL,https://track-sp.com/
Superbuy,superbuy,,190837,CN,https://www.superbuy.com/
Superhero Express,superhero express,,100553,AU,http://heroexpress.com.au/
Supersonic logistics,supersonic logistics,,191744,CN,http://www.chaoyinsu88.com/
SUPERTO,superto,,191185,CN,http://www.isuperto.com
SuperTon,superton,,190402,CN,https://www.super-ton.com/
Supreme Express,supreme express,,100715,IN,https://supremexp.com/
Surat Kargo (Sürat Kargo),surat kargo su rat kargo,,100703,TR,https://www.suratkargo.com.tr/
Surepackets,surepackets,,191942,CN,https://surepackets.com/
Suteng Logistics,suteng logistics,,190866,CN,http://www.ste56.com/
Suto Logistics,suto logistics,,190449,CN,http://www.sut56.com/
Sutton Transport,sutton transport,sutton,100736,US,https://www.suttontrans.com/
SUUS,suus,,101250,CZ,https://portal.suus.com/
SUYITONG,suyitong,,191556,CN,http://www.etongs.cn/
suyoda,suyoda,,191602,CN,https://www.suyoda.cn/
SUYUAN,suyuan,,191906,CN,https://suyuangj.com/
SUZHOUYISU,suzhouyisu,,191156,CN,http://www.yisu-exp.cn/
SVG Post,svg post,,19021,VC,http://www.svgpost.gov.vc/
Svuum,svuum,,100868,GR,https://svuum.gr/
Sway,sway,sway-webhook,101301,CA,https://track.useswyft.com/
swe,swe,swe,190436,CN,http://www.sedel.com/
swftbox,swftbox,,101373,FR,https://www.swftbox.com/
Swift,swift,,100499,IN,https://www.goswift.in/
SwiftX,swiftx,swiftx,101228,US,https://swiftx-express.com/
Swiship,swiship,swiship,100143,US,https://www.swiship.com/
Swiship (AU),swiship au,,100415,AU,https://www.swiship.com.au/track/
Swiship (CA),swiship ca,,100570,CA,https://www.swiship.ca/
Swiship (ES),swiship es,,100571,ES,https://www.swiship.es/
Swiship (FR),swiship fr,,100572,FR,https://www.swiship.fr/
Swiship DE,swiship de,amazon-fba-swiship-de,100312,DE,https://www.swiship.de/
Swiship IN,swiship in,amazon-fba-swiship-in,,,
Swiship JP,swiship jp,swiship-jp,100564,JP,https://www.swiship.jp/track/
Swiship UK,swiship uk,amazon-fba-swiship,100214,GB,https://www.swiship.co.uk/track/
Swiss Post,swiss post,swiss-post,19251,CH,https://www.post.ch/
Swiss Universal Express,swiss universal express,swiss-universal-express,,,
Swyft Logistics,swyft logistics,,100373,PK,https://swyftlogistics.com/
SWZ,swz,,192035,CN,http://www.swzgjwl.com/
SX,sx,,191476,CN,http://dd887554.y1.gr-zwsa3.jshxdt.com.cn/
SXJD,sxjd,,190900,CN,https://www.sxjdfreight.com/
SY,sy,,191461,CN,https://www.sy123.co/
SYD,syd,,190221,CN,http://www.suyd56.com/
SYDL,sydl,,191554,CN,http://www.sy56logistics.cn/
SYGJ,sygj,,191352,CN,http://www.shengyugj.com/
SYGJWL,sygjwl,,192007,CN,http://shengyue56.com/index.html
syncreon,syncreon,,100992,US,https://www.syncreon.com/
SynShip,synship,,100670,US,http://www.synship.com/
SZ Xinhe,sz xinhe,,190803,CN,http://www.szxhgl.com/
SZ-DPEX,sz dpex,,191727,CN,http://www.dpex.top/
SZCYEX,szcyex,,191571,CN,http://www.szcyex.com/
SZDC,szdc,,191953,CN,https://dcaexp.com/
SZENDEX,szendex,szendex,100275,DK,https://www.szendex.com/
SZHY,szhy,,191168,CN,http://www.hygj168.cn/
SZHYT,szhyt,,191157,CN,http://www.huayutong56.com/
SZJR,szjr,,190961,CN,http://www.szjrscm56.com/
SZM,szm,,191191,CN,http://www.xmszm.com/
SZMY,szmy,,190523,CN,http://www.dxd-express.com/
SZSZHYT,szszhyt,,191331,CN,http://zhonghongyuntong.com/
SZWL,szwl,,191698,CN,http://www.shouzhengexp.com/
SZXYD LOGISTICS,szxyd logistics,,190580,CN,http://www.xydfreight.com/
SZXYDGJ,szxydgj,,192092,CN,http://www.xyd-ex.com/
T-cat,t cat,t-cat,100215,TW,http://www.t-cat.com.tw/
Tai Wan Global Business,tai wan global business,global-express,,,
TaiShi,taishi,,190479,CN,http://www.gztaishi.com/
Taiwan Post,taiwan post,taiwan-post,,,
Take Send,take send,,190139,CN,http://www.takesend.com/
Tamer Logistics,tamer logistics,tamergroup-webhook,,,
Tamex,tamex,,101218,SA,https://tamex.com.sa/
TANEX,tanex,,191432,CN,https://www.tanex56.com/
Tanzania Post,tanzania post,,20031,TZ,http://www.posta.co.tz/
TAQBIN Hong Kong,taqbin hong kong,taqbin-hk,,,
TASCO BERHAD,tasco berhad,tasco-my-webhook,,,
Tata Express,tata express,,100687,AE,https://tataexpress.ae/
Tax-Air,tax air,,101027,US,https://www.taxair.com/
Tazmanian Freight Systems,tazmanian freight systems,tazmanian-freight,,,
TCC,tcc,,101181,CO,https://tcc.com.co/
TCCS,tccs,,101295,IN,https://tccs.in/
TCIEXPRESS,tciexpress,,100824,IN,https://www.tciexpress.in/
TCK Express,tck express,tck-express,100741,SG,https://www.tckexpress.com/
Tclogx,tclogx,,190699,CN,https://www.tclogx.com/
TCS,tcs,tcs,100260,PK,https://www.tcsexpress.com/
TD,td,,191829,CN,https://www.tdtrack.net/
TDE,tde,,190318,CN,http://www.sztdgyl.com/
TDG – The Delivery Group,tdg the delivery group,thedeliverygroup,,,
TDGJ,tdgj,,191135,CN,http://www.tongdagj56.com/
TDN,tdn,tdn,,,
TDN Online,tdn online,,101410,ES,http://tracking.tdnonline.com/
TDTWL,tdtwl,,191541,CN,https://www.tuodatong56.com/
TDV Group,tdv group,,101374,PT,https://tdv-group.com/
Team Express,team express,,100987,AE,https://teamexpressme.com/
Team Express Service LLC,team express service llc,teamexpressllc,,,
Team Global Express,team global express,toll-nz,,,
Team Global Express (MyTeamGE),team global express myteamge,,100872,AU,https://www.myteamge.com/
team logistics,team logistics,,191506,CN,https://www.tmexp.com/
Team Worldwide,team worldwide,,100613,US,https://www.teamww.com/
TEAMGLOBLEEXPRESS,teamglobleexpress,,101288,US,https://teamglobalexp.com/
Teamwork,teamwork,,191314,CN,http://www.teamwork56.com/
Techlink,techlink,,191409,CN,http://www.techlinksz.cn/
Teiker,teiker,,100382,MX,https://www.teiker.mx/
Tej Couriers,tej couriers,,100912,IN,https://www.tejcouriers.com/
TELAI,telai,,190967,CN,http://www.sztelai.com
Tele Post,tele post,,96031,GL,https://telepost.gl/
Teleport,teleport,,100771,MY,https://www.teleport.asia/
Teleship,teleship,,101242,GB,https://teleship.com/
Teliway SIC Express,teliway sic express,sic-teliway,,,
Temu,temu,,101451,CN,https://www.temu.com/
Teng Hong,teng hong,,191728,CN,http://th1668.cn/
TENGXIN,tengxin,,191040,CN,http://txfba.com/
Tengyuan,tengyuan,,192108,CN,http://www.tengyuan56.com/
TFH,tfh,,191865,CN,https://tfhyt.com.cn/
TFM EXPRESS,tfm express,,101446,AE,https://tfmex.com/
TFM Xpress,tfm xpress,tfm,,,
TFMXpress,tfmxpress,,100738,AU,https://tfmxpress.com.au/
TForce Final Mile,tforce final mile,tforce-finalmile,100061,US,https://www.tforcelogistics.com/
TForce Freight (UPS Freight),tforce freight ups freight,,100399,US,https://www.tforcefreight.com/
Tforce-freight,tforce freight,tforce-freight,,,
TFS,tfs,,190297,CN,http://www.tfs906.com/
TFWW,tfww,,101112,US,https://tfwwi.com/
TGGJ,tggj,,191634,CN,http://www.tggjth.com/
TGSC,tgsc,,191622,CN,https://zjm668.com/
TH,th,,191401,CN,http://www.51thhy.cn/
Thabit Logistics,thabit logistics,thabit-logistics,100397,SA,https://thabit-logistics.com/
Thailand Post,thailand post,,20041,TH,https://www.thailandpost.co.th/
Thailand Thai Post,thailand thai post,thailand-post,,,
The Bird Air,the bird air,,191651,CN,https://www.thebird-air.com/
The Courier Guy,the courier guy,thecourierguy,100184,ZA,https://www.thecourierguy.co.za/
The Courier Guy (pudo),the courier guy pudo,,101163,ZA,https://pudo.co.za/
The Custom Companies,the custom companies,customco-api,,,
The Delivery Group,the delivery group,,101115,GB,https://www.thedeliverygroup.co.uk/
The Human Express,the human express,,101055,VN,https://thehuman.express/
The Pallet Network,the pallet network,pallet-network,,,
The Professional Couriers,the professional couriers,,100279,IN,https://www.tpcglobe.com/
The United Pallet Network,the united pallet network,,100862,GB,https://www.upn.co.uk/
TheLorryMY,thelorrymy,,100806,MY,https://thelorry.com/my
THGJ,thgj,,192034,CN,https://taihuanguoji.cn/
THHQ,thhq,,192017,CN,http://szthhq.com/
Thijs Logistiek,thijs logistiek,thijs-nl,101182,NL,https://lean-green.nl/
Thunder Express Australia,thunder express australia,thunderexpress,,,
Tianhai,tianhai,,190598,CN,http://www.gzbtygj.com/
TIANHAO FREIGHT,tianhao freight,,192011,CN,http://www.hyth-express.com/index.asp
Tianjie Sudi,tianjie sudi,,191956,CN,https://tianjiesudi.com
Tianzhen,tianzhen,,191420,CN,http://www.tzwl168.com/
Tianzi,tianzi,,190211,CN,http://www.tzexp.com/
TIG,tig,,100774,AU,https://www.tigfreight.com/
TIG Freight,tig freight,tigfreight,,,
Tiki,tiki,tiki,100588,ID,https://www.tiki.id/
TikTok,tiktok,,100468,CN,https://www.tiktok.com/
Timely Titan EXPRESS,timely titan express,,100836,NL,https://www.timelytitan.com/
TIMI SC,timi sc,,190946,CN,http://www.timisc.com/
Tinzung,tinzung,,190323,CN,http://www.tianzongsc.com/
TIPSA,tipsa,tipsa,100185,ES,https://www.tip-sa.com/
Tipsa Reference,tipsa reference,tipsa-ref,,,
tiptop,tiptop,,191477,CN,http://www.tiptop56.com/
Titan,titan,,192021,US,https://titan-haul.com/
TJ-EXP,tj exp,,190536,CN,http://www.shtjkd.com/
TJGD,tjgd,,191631,CN,http://wwwgdtj168v.com/
TLGJ,tlgj,,191416,CN,http://www.tonglianle.com/
TM Cargo,tm cargo,,100633,PK,https://www.tmcargo.net/
TMG,tmg,,100063,JP,http://www.tmg-group.jp/
TMM Express,tmm express,,100092,LU,http://tmm-express.com/
TNT,tnt,tnt,100004,NL,https://www.tnt.com/
TNT (AU),tnt au,,100200,AU,https://www.tntexpress.com.au/
TNT (FR),tnt fr,,100241,FR,http://www.tnt.fr/
TNT (IT),tnt it,,100065,IT,https://www.tnt.it/
TNT Australia,tnt australia,tnt-au,,,
TNT Brasil,tnt brasil,tntbrasil-web,,,
TNT France,tnt france,tnt-fr,,,
TNT France Reference,tnt france reference,tnt-fr-reference,,,
TNT Italy,tnt italy,tnt-it,,,
TNT Reference,tnt reference,tnt-reference,,,
TNT UK,tnt uk,tnt-uk,,,
TNT UK Reference,tnt uk reference,tnt-uk-reference,,,
TNT-Click Italy,tnt click italy,tnt-click,,,
TO C LOGISTICS,to c logistics,,190272,CN,http://www.globesuccess.com.cn/
To My Door,to my door,,100789,AU,https://www.tomydoor.com.au/
To-Day,to day,,101383,KR,https://www.amazing.today/
Tocinda,tocinda,,190468,CN,http://www.zxdexpress.com/
TODD,todd,,191773,CN,http://cntodd.cn/
ToLandExp,tolandexp,,191508,CN,https://www.tolandexp.com/
Toll,toll,,100009,AU,https://www.tollgroup.com/
Tolos,tolos,tolos,,,
Tonami,tonami,,100163,JP,http://www.tonami.co.jp/
TONDA GLOBAL,tonda global,tarrive,190194,CN,http://www.tarrive.com/
Tonga Post,tonga post,,20061,TO,http://www.tongapost.to/
Tongda Yuntong,tongda yuntong,,191814,CN,http://www.tdyt888.com/
TongXi,tongxi,,192026,CN,https://tongxiwl.com/
Too Express,too express,tooexpress,,,
Too EZ,too ez,,101212,CA,https://tooez.ca/
Tooexpress,tooexpress,,191410,US,https://www.too.express/
Top Ideal Express,top ideal express,esdex,,,
Top Logistics Australia (TLA),top logistics australia tla,,100655,AU,http://toplogistics.com.au/
Top Post,top post,,190777,CN,http://www.toppost.cn/
Topest,topest,,190753,CN,https://www.topestexpress.com/
TOPEX,topex,,191209,CN,http://www.topex.group/
Tophatter Express,tophatter express,tophatterexpress,,,
TOPLINK,toplink,,191458,CN,https://www.gz-toplink.com/
Topnic,topnic,,101154,HK,https://www.topnic.com.hk/
TOPTRANS,toptrans,toptrans,,,
TopYou,topyou,topyou,190074,CN,https://www.szty56.com/
Torbon Logistics,torbon logistics,,191252,CN,https://torbon.com/
Torrestir,torrestir,torrestir,101375,PT,https://www.torrestir.com/en/
Toshi,toshi,toshi-webhook,,,
Total Express,total express,total-express,101415,BR,https://www.totalexpress.com.br/
Total Media,total media,totalmedia-api,,,
"Total Transport & Distribution, Inc.",total transport distribution inc,,100995,US,https://ttdwest.com/
Tourbell,tourbell,,191175,CN,https://tourbell.cn/
Tourline Express,tourline express,tourline-reference,,,
TP Logistic,tp logistic,thaiparcels,,,
TP Logistics,tp logistics,,100390,TH,https://www.thaiparcels.com/
TQL TRAX,tql trax,,101097,US,https://www.tql.com/
Track POD,track pod,track-pod-api,,,
Track Your Parcel,track your parcel,,101255,DE,https://www.trackyourparcel.eu/
Tracknator,tracknator,,100827,,https://www.tracknator.com/
Trackon,trackon,,100180,IN,https://trackon.in/
Trackon Couriers Pvt. Ltd,trackon couriers pvt ltd,trackon,,,
TracX Logis,tracx logis,qxpress,100190,SG,https://www.tracxlogis.com/
Tramaco,tramaco,,101285,EC,https://www.tramaco.com.ec/
Trans Kargo Internasional,trans kargo internasional,trans-kargo,,,
trans-o-flex Express GmbH & Co. KGaA,trans o flex express gmbh co kgaa,trans-o-flex-sftp,,,
Trans2u,trans2u,trans2u,,,
Transaher,transaher,,100959,ES,https://transaher.es/
Transfera,transfera,,101258,RS,https://transfera.com/
TRANSFLY,transfly,,191064,CN,https://huahailog.com/
transligue,transligue,transligue-web,,,
TransMission,transmission,transmission-nl,101275,NL,https://trans-mission.nl/
TRANSNAUTICA,transnautica,,101380,US,https://view360.transnautica.pt/auth/login?returnUrl=%2Flistexpeditions
Transnet Couriers,transnet couriers,,100903,GB,https://www.transnetservices.co.uk/
TRANSource FREIGHTWAYS,transource freightways,,101237,CA,https://transourcefreightways.com/
Transpak Inc.,transpak inc,transpak,,,
Transport Ambientales,transport ambientales,tanet,,,
TransVirtual,transvirtual,transvirtual,,,
TRANSWORLD SHIPPING SERVICES,transworld shipping services,,101390,JM,https://tracking.frontierforce.com/
TRANSWORLD SUPPLY CHAIN,transworld supply chain,,191653,CN,http://www.cargotransworld.com/
Trantrust International Logistics,trantrust international logistics,,191825,CN,http://ttil-gz.com/
Trax,trax,,100505,PK,https://trax.pk/
Trend Transport,trend transport,,101371,US,https://www.trendtransport.com/
Trendyol Express,trendyol express,,100925,TR,https://www.trendyolexpress.com/
Tresguerras,tresguerras,,100865,MX,https://www.tresguerras.com.mx/
Trinidad and Tobago Postal Corporation,trinidad and tobago postal corporation,,20071,TT,http://www.ttpost.net/
TrumpCard,trumpcard,,100478,CA,https://trumpcardinc.com/
TRUMPCARD LLC,trumpcard llc,trumpcard,,,
Trunkrs,trunkrs,trunkrs,,,
Trusk France,trusk france,trusk,,,
TRUSTONE,trustone,,190513,CN,http://www.hnqst.cn/
Ts,ts,,191059,CN,http://www.stjy56.com/
TSB,tsb,,101186,ES,https://www.tsbconnect.net/
TSCB,tscb,,190752,CN,http://www.tianshengsc.com/
TSE,tse,,190617,CN,http://www.51856.xyz/
TSEXP,tsexp,,191765,CN,http://www.gztsexp.com/
TSJY,tsjy,,191840,CN,http://www.tsjy56.com
TST-CF Express,tst cf express,,101325,CA,https://www.tst-cfexpress.com/home
TT Express,tt express,,190077,CN,https://www.ttkdex.com/
TTGJ,ttgj,,190537,CN,http://www.szttgj.com/
TTGJSZ,ttgjsz,,191037,CN,http://www.logtt.com/
TTU Paquetería y Mensajería,ttu paqueteri a y mensajeri a,,100876,MX,https://ttupaqueteria.com/
Tufan,tufan,,190847,CN,http://www.tuf-express.com/
Tuffnells,tuffnells,,100524,GB,https://www.tuffnells.co.uk/
Tuffnells Parcels Express,tuffnells parcels express,tuffnells,,,
Tuffnells Parcels Express- Reference,tuffnells parcels express reference,tuffnells-reference,,,
Tuobao,tuobao,,190976,CN,http://www.iturbao.com/
Tuomeida Logistics,tuomeida logistics,,191579,CN,http://www.tuomei-express.com/default.html
Tusk Logistics,tusk logistics,tusklogistics,100979,US,https://www.tusklogistics.com/
Tusou,tusou,,190925,CN,http://tusoukeji.cn/
Tuvalu Post,tuvalu post,,20091,TV,http://www.tuvalupost.tv/
TVS Supply Chain Solutions,tvs supply chain solutions,tvsscs-webhook,,,
TWB,twb,,190892,CN,http://www.twbgo.com/
twd logistics,twd logistics,,191384,CN,https://www.tongwangda.cn/
TWS Express Courier,tws express courier,,100509,IT,https://www.twsexpresscourier.it/
TWTH,twth,,190418,CN,http://www.th99.com/
TXExpress,txexpress,,100514,TW,http://www.tie-xin.com.tw/
TY,ty,,190650,CN,http://www.sztygj.net/
TYDH,tydh,,191938,CN,https://www.tydh-supplychain.com
TYGJ,tygj,,192066,CN,http://www.tanyou56.cn/
TYH,tyh,,191225,CN,http://www.tongyhang.com/
TYHCO,tyhco,,191927,US,https://tyhco.com/
TYL,tyl,,191469,CN,http://www.ty-logis.com/
TYP,typ,typ,,,
TYP (To Your Place),typ to your place,,100775,IT,https://typ.delivery/
TZ,tz,,190928,CN,http://www.cnwwil.com/
TZGJ,tzgj,,191811,CN,http://www.tianzhuguoji.com/
TZT,tzt,,190193,CN,http://www.tzgjwl.cn/
U-ENVIOS,u envios,u-envios,,,
U-Speed,u speed,,190092,CN,http://www.u-speedex.com/
U1,u1,,191250,CN,http://www.js-qc.com/
UAFL,uafl,,101435,AE,https://www.uaflshipping.com/
Uafrica,uafrica,,100517,ZA,https://www.uafrica.com/
UB cab,ub cab,,101098,MN,https://ubcab.mn/
Uber,uber,uber-webhook,,,
UBI,ubi,,190112,CN,http://www.ubismartparcel.com/
UBI Smart Parcel,ubi smart parcel,ubi-logistics,,,
UBX,ubx,,100795,GB,https://www.ubx.uk.net/
UC Express,uc express,,190415,CN,http://www.uce.cn/
UCE,uce,,191316,CN,http://www.uc-express.cn/
ucexpress,ucexpress,uc56,,,
UCL,ucl,,191862,CN,https://www.ucl56.com/
UCS,ucs,,190852,CN,http://www.ucsus.net/
uda International,uda international,,190341,CN,http://www.udalogistic.com/
Udel,udel,,191039,CN,http://www.u-del.com/
UDS,uds,,191081,CN,https://www.udsau.cn
Uganda Post,uganda post,,21011,UG,http://www.ugapost.co.ug/
UK Mail,uk mail,uk-mail,100050,GB,https://www.ukmail.com/
UkrPoshta,ukrposhta,ukrposhta,21021,UA,http://ukrposhta.ua/
ULALA,ulala,,100426,CA,https://ulala.ca/
Un-line（Global Un-line Express）,un line global un line express,,100788,HK,http://www.un-line.com/
UNEX,unex,,101268,RU,https://unex.su/
UniHom,unihom,,191296,CN,https://www.unihom.cn/
Uniment,uniment,,190997,CN,https://www.uniment.net/
union express,union express,,191550,CN,http://www.szlhyt.com/
Unis,unis,,100839,US,https://www.unisco.com/
Unisend,unisend,,101452,EE,https://unisend.ee/
United,united,,101230,AZ,https://cui.united.az/
UNITED CALIFORNIA FREIGHT SOLUTIONS,united california freight solutions,ucfs-api,,,
United Delivery Service,united delivery service,uds,100217,US,http://www.uniteddeliveryservice.com/
United Porte Inc,united porte inc,,101395,US,https://unitedporte.us
United Worldwide Couriers,united worldwide couriers,,101444,IN,https://www.unitedcouriers.biz/
Uniuni,uniuni,uniuni,100134,CA,https://uniuni.com/
Unknown,unknown,,199991,DK,http://17track.net/
UOF International logistics,uof international logistics,,191360,CN,http://www.uofexp.com/
uParcel,uparcel,uparcel,192038,CN,https://www.uparcel.cn
UPD,upd,,101223,UA,https://ship.upd-express.eu/
UPD Express,upd express,,101404,US,https://ecomshippro.com/
UPS,ups,ups,100002,US,https://www.ups.com/
UPS Freight,ups freight,ups-freight,,,
UPS Mail Innovations,ups mail innovations,ups-mi,100398,US,https://www.upsmailinnovations.com/
UPS Reference,ups reference,ups-reference,,,
UPS Road Freight,ups road freight,ups-road-freight-webhook,,,
UPU,upu,,100475,CH,http://globaltracktrace.ptc.post/gtt.web/
URAL,ural,,190930,CN,http://www.uralsvip.com/
Urb-it,urb it,urb-it,,,
UrbanFox,urbanfox,,100252,SG,https://www.urbanfox.asia/
URBANO,urbano,,101082,EC,https://www.urbano.com.ec/
Urbano (PE),urbano pe,,101215,PE,https://www.urbanoexpress.com/
Urbify,urbify,urbify,,,
Urgent Cargus,urgent cargus,urgent-cargus,101406,RO,https://app.urgentcargus.ro/Private/TrackingWE.aspx
Urvaam,urvaam,urvaam,100293,ES,https://www.urvaam.es/
US Cargo,us cargo,,101170,US,https://www.us-cargo.com/
USA7Express,usa7express,,101339,US,https://www.usa7ex.com/
USEA,usea,,192009,HK,https://www.usea56.com/
USF Reddaway,usf reddaway,usf-reddaway,,,
uShip,uship,uship,,,
Usky,usky,,190122,CN,http://www.uskyexpress.com/
USLL,usll,,191891,CN,https://www.usll56.com
USPS,usps,usps,21051,US,https://www.usps.com/
UstEx,ustex,,190797,CN,https://www.shysbj.com/
UTEC,utec,,190109,CN,http://www.utec.info/
UVAN,uvan,,190238,CN,http://www.uvan56.com/
UXIN56,uxin56,,191711,CN,http://uxin56.com/
UXTX,uxtx,,190248,CN,http://www.ux-exp.com/
Uzbekistan Post,uzbekistan post,,21031,UZ,https://uz.post/
Valley TMS,valley tms,,100442,US,https://www.valleytms.com/
VALMO,valmo,,101198,IN,https://www.valmo.in/
Value Logistics,value logistics,value-webhook,,,
Vamaship,vamaship,,100403,IN,https://www.vamaship.com/
Vamox,vamox,,100330,,https://tracking.vamox.io/
VANJ Express,vanj express,,191192,CN,https://vanjexpress.com/
Vanuatu Post,vanuatu post,,22021,VU,http://www.vanuatupost.vu/
Vasp Expresso,vasp expresso,,100363,PT,https://www.vaspexpresso.pt/
VAU,vau,,190864,CN,http://www.wuvay.com/cn/index.html
VDtrack,vdtrack,vdtrack,,,
Veho,veho,veho,101068,US,https://www.shipveho.com/
Venipak,venipak,venipak,100218,LT,https://venipak.lt/en/
VENTE UNIQUE DELIVERY,vente unique delivery,,101352,FR,https://www.vente-unique.com/
Vert Chez Vous (Labatut Group),vert chez vous labatut group,vertchezvous,,,
VERUMECOM,verumecom,,191970,CN,https://www.verumecom.com/
VerykShip,verykship,,190518,CN,https://www.verykship.com/
Vestovoy,vestovoy,,100136,RU,https://vestovoy.ru/
Vesyl,vesyl,vesyl,,,
VGL,vgl,,191258,CN,https://www.vistaglobal.group/
Via Cargo,via cargo,,100535,SA,https://viacargo.com.ar/
Via post,via post,,101280,MK,https://viapost.com.mk/
ViaEurope,viaeurope,viaeurope,,,
ViaXpress,viaxpress,viaxpress,100950,ES,https://www.viaxpress.es/
VietNam EMS,vietnam ems,,22043,VN,https://ems.com.vn/
Vietnam Post,vietnam post,vnpost,22041,VN,http://www.vnpost.vn/
Viettel Post,viettel post,,100611,VN,https://en.viettelpost.com.vn/
ViettelPost,viettelpost,viettelpost,,,
VIGOCLOUD,vigocloud,,101331,GB,https://harbour.myportal.vigocloud.com/
Vinted Go,vinted go,,101020,FR,https://vintedgo.com/
VIR Transport,vir transport,virtransport,,,
Vitran Express,vitran express,,101096,CA,https://www.vitran.com/
VIVAIA,vivaia,,192052,CN,https://www.starlinke.com/
VIWO IoT,viwo iot,viwo,,,
VMN EXPRESS,vmn express,,191369,CN,http://www.vimana.world/
Vnlin,vnlin,,190432,CN,https://www.vnlin.com/
VOX SOLUCION EMPRESARIAL SRL,vox solucion empresarial srl,vox,,,
Vozovoz,vozovoz,,100792,RU,https://vozovoz.ru/
VPD,vpd,vpd-sftp,,,
VT Freight Express,vt freight express,vtfe,,,
VYANG,vyang,,190796,CN,https://eparcel56.com/
Wahana,wahana,wahana,,,
Wahana Prestasi Logistik,wahana prestasi logistik,,100183,ID,https://wahana.com/
Walkers Transport,walkers transport,,100580,GB,https://walkers-transport.co.uk/
WALLABY EXPRESS,wallaby express,,190733,CN,http://www.wallabyexpress.com/
WallTech,walltech,,191937,CN,https://www.etowertech.com/
Walmart,walmart,,101200,US,https://www.walmart.com/
Wan Yuntong,wan yuntong,,190890,CN,http://www.wyt-express.com/
Wanb Express,wanb express,,190086,CN,http://www.wanbexpress.com/
WanbExpress,wanbexpress,wanbexpress,,,
Wanc,wanc,,191673,CN,http://www.gzwc56.com/
Wangtong,wangtong,,191741,CN,http://wthuoyun.com/
Wanyu,wanyu,,191118,CN,http://www.wanyuexpress.cn/
Ward Transport & Logistics Corp,ward transport logistics corp,,100920,US,https://www.wardtlc.com/
Warning Group,warning group,warning-group,,,
WARP,warp,,101030,US,https://www.wearewarp.com/
Wassel (واصل),wassel واصل,,100878,PS,https://www.wassel.ps/
WC,wc,,191364,CN,http://wuchangls.com/
WCWL,wcwl,,191837,CN,http://www.wochiexpress.cn
WCX,wcx,,190800,CN,http://www.wcxex.com/
WDEXPMAMA,wdexpmama,,191085,CN,http://www.wdexpmama.com/
WDH,wdh,,191772,CN,http://wdh.gw.goto56.com/
We World Express,we world express,weworldexpress,,,
